,id,id_url,date_published,title
1070,dark-86358,https://data.kb.se/dark-86358,1888-06-29,SVENSKA DAGBLADET 1888-06-29
1071,dark-86362,https://data.kb.se/dark-86362,1888-06-30,SVENSKA DAGBLADET 1888-06-30
1072,dark-86351,https://data.kb.se/dark-86351,1888-07-02,SVENSKA DAGBLADET 1888-07-02
1073,dark-86372,https://data.kb.se/dark-86372,1888-07-03,SVENSKA DAGBLADET 1888-07-03
1074,dark-86383,https://data.kb.se/dark-86383,1888-07-04,SVENSKA DAGBLADET 1888-07-04
1075,dark-86374,https://data.kb.se/dark-86374,1888-07-05,SVENSKA DAGBLADET 1888-07-05
1076,dark-86386,https://data.kb.se/dark-86386,1888-07-06,SVENSKA DAGBLADET 1888-07-06
1077,dark-86368,https://data.kb.se/dark-86368,1888-07-07,SVENSKA DAGBLADET 1888-07-07
1078,dark-86371,https://data.kb.se/dark-86371,1888-07-09,SVENSKA DAGBLADET 1888-07-09
1079,dark-86387,https://data.kb.se/dark-86387,1888-07-10,SVENSKA DAGBLADET 1888-07-10
1080,dark-86379,https://data.kb.se/dark-86379,1888-07-11,SVENSKA DAGBLADET 1888-07-11
1081,dark-86384,https://data.kb.se/dark-86384,1888-07-12,SVENSKA DAGBLADET 1888-07-12
1082,dark-86382,https://data.kb.se/dark-86382,1888-07-13,SVENSKA DAGBLADET 1888-07-13
1083,dark-86361,https://data.kb.se/dark-86361,1888-07-14,SVENSKA DAGBLADET 1888-07-14
1084,dark-86360,https://data.kb.se/dark-86360,1888-07-16,SVENSKA DAGBLADET 1888-07-16
1085,dark-86373,https://data.kb.se/dark-86373,1888-07-17,SVENSKA DAGBLADET 1888-07-17
1086,dark-86367,https://data.kb.se/dark-86367,1888-07-18,SVENSKA DAGBLADET 1888-07-18
1087,dark-86380,https://data.kb.se/dark-86380,1888-07-19,SVENSKA DAGBLADET 1888-07-19
1088,dark-86364,https://data.kb.se/dark-86364,1888-07-20,SVENSKA DAGBLADET 1888-07-20
1089,dark-86370,https://data.kb.se/dark-86370,1888-07-21,SVENSKA DAGBLADET 1888-07-21
1090,dark-86698,https://data.kb.se/dark-86698,1888-07-23,SVENSKA DAGBLADET 1888-07-23
1091,dark-86692,https://data.kb.se/dark-86692,1888-07-24,SVENSKA DAGBLADET 1888-07-24
1092,dark-86693,https://data.kb.se/dark-86693,1888-07-25,SVENSKA DAGBLADET 1888-07-25
1093,dark-86686,https://data.kb.se/dark-86686,1888-07-26,SVENSKA DAGBLADET 1888-07-26
1094,dark-86753,https://data.kb.se/dark-86753,1888-07-27,SVENSKA DAGBLADET 1888-07-27
1095,dark-86756,https://data.kb.se/dark-86756,1888-07-28,SVENSKA DAGBLADET 1888-07-28
1096,dark-86750,https://data.kb.se/dark-86750,1888-07-30,SVENSKA DAGBLADET 1888-07-30
1097,dark-86736,https://data.kb.se/dark-86736,1888-07-31,SVENSKA DAGBLADET 1888-07-31
1098,dark-86738,https://data.kb.se/dark-86738,1888-08-01,SVENSKA DAGBLADET 1888-08-01
1099,dark-86745,https://data.kb.se/dark-86745,1888-08-02,SVENSKA DAGBLADET 1888-08-02
1100,dark-86741,https://data.kb.se/dark-86741,1888-08-03,SVENSKA DAGBLADET 1888-08-03
1101,dark-86749,https://data.kb.se/dark-86749,1888-08-04,SVENSKA DAGBLADET 1888-08-04
1102,dark-86759,https://data.kb.se/dark-86759,1888-08-06,SVENSKA DAGBLADET 1888-08-06
1103,dark-86735,https://data.kb.se/dark-86735,1888-08-07,SVENSKA DAGBLADET 1888-08-07
1104,dark-86757,https://data.kb.se/dark-86757,1888-08-08,SVENSKA DAGBLADET 1888-08-08
1105,dark-86740,https://data.kb.se/dark-86740,1888-08-09,SVENSKA DAGBLADET 1888-08-09
1106,dark-86760,https://data.kb.se/dark-86760,1888-08-10,SVENSKA DAGBLADET 1888-08-10
1107,dark-86743,https://data.kb.se/dark-86743,1888-08-11,SVENSKA DAGBLADET 1888-08-11
1108,dark-86742,https://data.kb.se/dark-86742,1888-08-13,SVENSKA DAGBLADET 1888-08-13
1109,dark-86755,https://data.kb.se/dark-86755,1888-08-14,SVENSKA DAGBLADET 1888-08-14
1110,dark-86748,https://data.kb.se/dark-86748,1888-08-15,SVENSKA DAGBLADET 1888-08-15
1111,dark-86758,https://data.kb.se/dark-86758,1888-08-16,SVENSKA DAGBLADET 1888-08-16
1112,dark-86880,https://data.kb.se/dark-86880,1888-08-17,SVENSKA DAGBLADET 1888-08-17
1113,dark-86860,https://data.kb.se/dark-86860,1888-08-18,SVENSKA DAGBLADET 1888-08-18
1114,dark-86867,https://data.kb.se/dark-86867,1888-08-20,SVENSKA DAGBLADET 1888-08-20
1115,dark-86862,https://data.kb.se/dark-86862,1888-08-21,SVENSKA DAGBLADET 1888-08-21
1116,dark-86883,https://data.kb.se/dark-86883,1888-08-22,SVENSKA DAGBLADET 1888-08-22
1117,dark-86863,https://data.kb.se/dark-86863,1888-08-23,SVENSKA DAGBLADET 1888-08-23
1118,dark-86857,https://data.kb.se/dark-86857,1888-08-24,SVENSKA DAGBLADET 1888-08-24
1119,dark-86871,https://data.kb.se/dark-86871,1888-08-25,SVENSKA DAGBLADET 1888-08-25
1120,dark-86854,https://data.kb.se/dark-86854,1888-08-27,SVENSKA DAGBLADET 1888-08-27
1121,dark-86866,https://data.kb.se/dark-86866,1888-08-28,SVENSKA DAGBLADET 1888-08-28
1122,dark-86870,https://data.kb.se/dark-86870,1888-08-29,SVENSKA DAGBLADET 1888-08-29
1123,dark-86859,https://data.kb.se/dark-86859,1888-08-30,SVENSKA DAGBLADET 1888-08-30
1124,dark-86856,https://data.kb.se/dark-86856,1888-08-31,SVENSKA DAGBLADET 1888-08-31
1125,dark-86881,https://data.kb.se/dark-86881,1888-09-01,SVENSKA DAGBLADET 1888-09-01
1126,dark-86873,https://data.kb.se/dark-86873,1888-09-03,SVENSKA DAGBLADET 1888-09-03
1127,dark-86872,https://data.kb.se/dark-86872,1888-09-04,SVENSKA DAGBLADET 1888-09-04
1128,dark-86858,https://data.kb.se/dark-86858,1888-09-05,SVENSKA DAGBLADET 1888-09-05
1129,dark-86861,https://data.kb.se/dark-86861,1888-09-06,SVENSKA DAGBLADET 1888-09-06
