,id,id_url,date_published,title
180,dark-3676802,https://data.kb.se/dark-3676802,1865-08-07,DAGENS NYHETER  1865-08-07
181,dark-3676803,https://data.kb.se/dark-3676803,1865-08-08,DAGENS NYHETER  1865-08-08
182,dark-3676805,https://data.kb.se/dark-3676805,1865-08-09,DAGENS NYHETER  1865-08-09
183,dark-3676804,https://data.kb.se/dark-3676804,1865-08-10,DAGENS NYHETER  1865-08-10
184,dark-3676806,https://data.kb.se/dark-3676806,1865-08-11,DAGENS NYHETER  1865-08-11
185,dark-3676807,https://data.kb.se/dark-3676807,1865-08-12,DAGENS NYHETER  1865-08-12
186,dark-3676808,https://data.kb.se/dark-3676808,1865-08-14,DAGENS NYHETER  1865-08-14
187,dark-3676809,https://data.kb.se/dark-3676809,1865-08-15,DAGENS NYHETER  1865-08-15
188,dark-3674598,https://data.kb.se/dark-3674598,1865-08-16,DAGENS NYHETER  1865-08-16
189,dark-3674600,https://data.kb.se/dark-3674600,1865-08-17,DAGENS NYHETER  1865-08-17
190,dark-3674601,https://data.kb.se/dark-3674601,1865-08-18,DAGENS NYHETER  1865-08-18
191,dark-3674602,https://data.kb.se/dark-3674602,1865-08-19,DAGENS NYHETER  1865-08-19
192,dark-3674603,https://data.kb.se/dark-3674603,1865-08-21,DAGENS NYHETER  1865-08-21
193,dark-3674604,https://data.kb.se/dark-3674604,1865-08-22,DAGENS NYHETER  1865-08-22
194,dark-3674605,https://data.kb.se/dark-3674605,1865-08-23,DAGENS NYHETER  1865-08-23
195,dark-3674606,https://data.kb.se/dark-3674606,1865-08-24,DAGENS NYHETER  1865-08-24
196,dark-3674607,https://data.kb.se/dark-3674607,1865-08-25,DAGENS NYHETER  1865-08-25
197,dark-3674608,https://data.kb.se/dark-3674608,1865-08-26,DAGENS NYHETER  1865-08-26
198,dark-3674609,https://data.kb.se/dark-3674609,1865-08-28,DAGENS NYHETER  1865-08-28
199,dark-3674610,https://data.kb.se/dark-3674610,1865-08-29,DAGENS NYHETER  1865-08-29
200,dark-3674611,https://data.kb.se/dark-3674611,1865-08-30,DAGENS NYHETER  1865-08-30
201,dark-3674612,https://data.kb.se/dark-3674612,1865-08-31,DAGENS NYHETER  1865-08-31
202,dark-3674613,https://data.kb.se/dark-3674613,1865-09-01,DAGENS NYHETER  1865-09-01
203,dark-3674615,https://data.kb.se/dark-3674615,1865-09-02,DAGENS NYHETER  1865-09-02
204,dark-3674614,https://data.kb.se/dark-3674614,1865-09-04,DAGENS NYHETER  1865-09-04
205,dark-3674616,https://data.kb.se/dark-3674616,1865-09-05,DAGENS NYHETER  1865-09-05
206,dark-3674617,https://data.kb.se/dark-3674617,1865-09-06,DAGENS NYHETER  1865-09-06
207,dark-3674618,https://data.kb.se/dark-3674618,1865-09-07,DAGENS NYHETER  1865-09-07
208,dark-3674619,https://data.kb.se/dark-3674619,1865-09-08,DAGENS NYHETER  1865-09-08
209,dark-3674620,https://data.kb.se/dark-3674620,1865-09-09,DAGENS NYHETER  1865-09-09
210,dark-3674621,https://data.kb.se/dark-3674621,1865-09-11,DAGENS NYHETER  1865-09-11
211,dark-3674622,https://data.kb.se/dark-3674622,1865-09-12,DAGENS NYHETER  1865-09-12
212,dark-3674623,https://data.kb.se/dark-3674623,1865-09-13,DAGENS NYHETER  1865-09-13
213,dark-3674624,https://data.kb.se/dark-3674624,1865-09-14,DAGENS NYHETER  1865-09-14
214,dark-3674625,https://data.kb.se/dark-3674625,1865-09-15,DAGENS NYHETER  1865-09-15
215,dark-3674626,https://data.kb.se/dark-3674626,1865-09-16,DAGENS NYHETER  1865-09-16
216,dark-3674627,https://data.kb.se/dark-3674627,1865-09-18,DAGENS NYHETER  1865-09-18
217,dark-3674628,https://data.kb.se/dark-3674628,1865-09-19,DAGENS NYHETER  1865-09-19
218,dark-3674629,https://data.kb.se/dark-3674629,1865-09-20,DAGENS NYHETER  1865-09-20
219,dark-3674630,https://data.kb.se/dark-3674630,1865-09-21,DAGENS NYHETER  1865-09-21
220,dark-3674631,https://data.kb.se/dark-3674631,1865-09-22,DAGENS NYHETER  1865-09-22
221,dark-3674632,https://data.kb.se/dark-3674632,1865-09-23,DAGENS NYHETER  1865-09-23
222,dark-3674634,https://data.kb.se/dark-3674634,1865-09-25,DAGENS NYHETER  1865-09-25
223,dark-3674633,https://data.kb.se/dark-3674633,1865-09-26,DAGENS NYHETER  1865-09-26
224,dark-3674636,https://data.kb.se/dark-3674636,1865-09-27,DAGENS NYHETER  1865-09-27
225,dark-3674635,https://data.kb.se/dark-3674635,1865-09-28,DAGENS NYHETER  1865-09-28
226,dark-3674637,https://data.kb.se/dark-3674637,1865-09-29,DAGENS NYHETER  1865-09-29
227,dark-3674638,https://data.kb.se/dark-3674638,1865-09-30,DAGENS NYHETER  1865-09-30
228,dark-3674639,https://data.kb.se/dark-3674639,1865-10-02,DAGENS NYHETER  1865-10-02
229,dark-3674640,https://data.kb.se/dark-3674640,1865-10-03,DAGENS NYHETER  1865-10-03
230,dark-3674641,https://data.kb.se/dark-3674641,1865-10-04,DAGENS NYHETER  1865-10-04
231,dark-3674642,https://data.kb.se/dark-3674642,1865-10-05,DAGENS NYHETER  1865-10-05
232,dark-3674643,https://data.kb.se/dark-3674643,1865-10-06,DAGENS NYHETER  1865-10-06
233,dark-3674644,https://data.kb.se/dark-3674644,1865-10-07,DAGENS NYHETER  1865-10-07
234,dark-3674645,https://data.kb.se/dark-3674645,1865-10-09,DAGENS NYHETER  1865-10-09
235,dark-3674646,https://data.kb.se/dark-3674646,1865-10-10,DAGENS NYHETER  1865-10-10
236,dark-3674648,https://data.kb.se/dark-3674648,1865-10-11,DAGENS NYHETER  1865-10-11
237,dark-3674647,https://data.kb.se/dark-3674647,1865-10-12,DAGENS NYHETER  1865-10-12
238,dark-3674649,https://data.kb.se/dark-3674649,1865-10-13,DAGENS NYHETER  1865-10-13
239,dark-3674650,https://data.kb.se/dark-3674650,1865-10-14,DAGENS NYHETER  1865-10-14
